Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0000886,qa27,arglass,,normal,minor,always,,General,2023-03-29,,,,public,2023-03-29,"[Марущак Александр] Отсутствует частичная локализация EN раздела ""JavaScript (Node, Express)""",new,open,
0000885,qa27,arglass,,low,minor,always,,General,2023-03-29,,,,public,2023-03-29,"[Марущак Александр] Неактивная ссылка на ""Android"" в разделе ""F.A.Q.""",new,open,
0000884,qa27,mariaflores,,normal,trivial,always,,General,2023-03-29,,,,public,2023-03-29,"[Флорес] Отсутствует частичная EN локализация раздела ""VUE.JS DEVELOPERS""",new,open,
0000883,qa27,mariaflores,,normal,major,always,,General,2023-03-29,,,,public,2023-03-29,"[Флорес] Заголовок и встречающая информация не соответствует содержанию раздела ""VUE.JS DEVELOPER FOR YOUR PROJECT""",new,open,
0000882,qa27,mariaflores,,normal,minor,always,,General,2023-03-29,,,,public,2023-03-29,"[Флорес] Отсутствует частичная EN локализация раздела ""MOBILE DEVELOPERS""",new,open,
0000878,qa27,mariaflores,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,"[Флорес]Отсутствует валидация в полях ""ПІБ"" и ""ТЕЛЕФОН"" в разделе ""Контакти""",new,open,
0000875,qa27,mariaflores,,normal,major,always,,General,2023-03-28,,,,public,2023-03-28,[Флорес] Отсутствует оптимизация под мобильные устройства ролика презентации на главной странице,new,open,
0000868,qa27,mariaflores,,normal,major,always,,General,2023-03-28,,,,public,2023-03-28,"[Флорес] Отсутствует UA локализация ролика презентации в разделе ""Про компанію""",new,open,
0000873,qa27,arglass,,normal,major,always,,General,2023-03-28,,,,public,2023-03-28,"[Марущак Александр] Неверный контент раздела при переходе по ссылке ""РОЗРОБКА ТЗ ДЛЯ ГРИ""",new,open,
0000871,knp191,Daniil,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,[Антонишин] Некорректная EN локализация блока с подтвеждение на обработку данных для YouTube,new,open,
0000872,knp191,Daniil,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,"[Антонишин] Некорректная RU локализация блока навигации на странице ""Настройки конфиденциальности""",new,open,
0000870,qa27,arglass,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,[Марущак Александр] Ошибка 404 в консоли DevTools на главной странице,new,open,
0000869,qa27,arglass,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,"[Марущак Александр] Отсутствует валидация ФИО, телефон, e-mail окна ""ОТПРАВИТЬ СТОИМОСТЬ ПРОЕКТА""",new,open,
0000867,qa27,mariaflores,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,"[Флорес]Отображается ошибка ""GET https://avada-media.ua/wp-content/themes/files... 503"" в консоли на главной странице",new,open,
0000866,qa27,mariaflores,,normal,major,always,,General,2023-03-28,,,,public,2023-03-28,"[Флорес] Не кликабельные ссылки ""Andriod"" и ""Blockchain"" в разделе ""F.A.Q.""",new,open,
0000865,qa27,mariaflores,,normal,major,always,,General,2023-03-28,,,,public,2023-03-28,"[Флорес]Отсутствует валидация в полях ""ПІБ"" и ""ТЕЛЕФОН"" в форме ""З'явилися питання"" на главной странице в футере",new,open,
0000864,qa27,arglass,,normal,tweak,always,,General,2023-03-28,,,,public,2023-03-28,"[Марущак Александр] Отсутствует валидация раздела ""Контакты""",new,open,
0000863,qa27,arglass,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,[Марущак Александр]  Ошибка 503 в консоли DevTools на главной странице,new,open,
0000862,qa27,komarm,,low,text,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Відсутня EN локалізація в розділі LARAVEL DEVELOPER,new,open,
0000861,qa27,komarm,,low,text,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Відсутня EN  локалізація в розділі Mobile developers,new,open,
0000860,qa27,komarm,,low,trivial,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Відсутня локалізація контенту EN сторінки TELEGRAM BOT FOR VISUAL SEARCH OF GOODS,new,open,
0000859,qa27,komarm,,normal,major,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Відсутня локалізація на UA головній сторінці на відео «Про компанію»,new,open,
0000858,qa27,komarm,,low,text,always,,General,2023-03-28,,,,public,2023-03-28,"[Комар] Помилка локалізації сторінки ""Javascript"" на EN",new,open,
0000857,qa27,komarm,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Відсутня валідація імені і номеру телефону на сторінці «розрахунок вартості проекту»,new,open,
0000856,qa27,komarm,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,"[Комар] Помилка консолі сторінка ""Портфоліо""",new,open,
0000855,qa27,komarm,,high,major,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Не клікабельне посилання «blockchain»,new,open,
0000854,qa27,komarm,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,[Комар] Відсутня валідація імені і номеру телефону в розділі «Зв’яжіться з експертами»,new,open,
0000853,qa27,komarm,,normal,minor,always,,General,2023-03-28,,,,public,2023-03-28,[Комар]Помилка консолі на головній сторінці,new,open,
0000849,knp192,administrator,administrator,low,feature,always,,General,2023-03-22,,,,public,2023-03-22,"(Карпова Аліна) Нелогічна локалізація вибору містав формі ""Регестрація агенства""",assigned,open,
0000850,knp192,administrator,administrator,low,minor,always,,General,2023-03-22,,,,public,2023-03-22,[Крупица]На главной странице в галерее отсутствует 3-я по счету картинка,assigned,open,
0000848,knp192,administrator,administrator,low,text,always,,General,2023-03-22,,,,public,2023-03-22,"[ Омельницкий ] Отсутствует украинская локализация ссылки ""Регистрация агенства"" в форме авторизации на странице ""Агентам""",assigned,open,
0000847,knp192,administrator,administrator,normal,minor,have not tried,,General,2023-03-22,,,,public,2023-03-22,"[Кадочніков] Кнопка ""перейти на сторінку"" в меню пагінації на сторінці новин ""Media"" не працює-при кліку не відбувається перехід",assigned,open,
0000846,knp192,administrator,administrator,low,trivial,always,,General,2023-03-22,,,,public,2023-03-22,"[Кадочніков] На сторінці ""перевірка часу вильоту"" при вводі некоректних даних виводиться інформація про неіснуюче відправлення",assigned,open,
0000845,knp192,administrator,administrator,normal,minor,always,,General,2023-03-22,,,,public,2023-03-22,(Карпова Аліна) Немає валідації в формі регестрації агенства,assigned,open,
